Origin,Destination,FlightDate,Total Dollars,Total Points,IsDomesticRoute
MCO,ALB,1/20/18 12:02,170.68,9905.6,1
FLL,ALB,1/20/18 12:55,171.75,0,1
FLL,ALB,1/20/18 12:55,171.75,10005.6,1
MCO,ALB,1/21/18 12:02,170.68,0,1
MCO,ALB,1/21/18 12:02,170.68,9905.6,1
FLL,ALB,1/21/18 12:55,251.75,0,1
FLL,ALB,1/21/18 12:55,251.75,15505.6,1
MCO,ALB,1/22/18 12:02,170.68,0,1
MCO,ALB,1/22/18 12:02,170.68,9905.6,1
FLL,ALB,1/22/18 12:55,166.18,0,1
FLL,ALB,1/22/18 12:55,166.18,9605.6,1
MCO,ALB,1/23/18 12:02,107.56,0,1
MCO,ALB,1/23/18 12:02,107.56,5505.6,1
FLL,ALB,1/23/18 12:55,104.35,0,1
FLL,ALB,1/23/18 12:55,104.35,5305.6,1
MCO,ALB,1/24/18 12:02,107.56,0,1
MCO,ALB,1/24/18 12:02,107.56,5505.6,1
FLL,ALB,1/24/18 12:55,104.35,0,1
FLL,ALB,1/24/18 12:55,104.35,5305.6,1
MCO,ALB,1/25/18 12:02,107.56,0,1
MCO,ALB,1/25/18 12:02,107.56,5505.6,1
FLL,ALB,1/25/18 12:55,112.68,0,1
FLL,ALB,1/25/18 12:55,112.68,5905.6,1
MCO,ALB,1/26/18 12:02,112.91,0,1
MCO,ALB,1/26/18 12:02,112.91,5905.6,1
FLL,ALB,1/26/18 12:55,112.68,0,1
FLL,ALB,1/26/18 12:55,112.68,5905.6,1
MCO,ALB,1/27/18 12:02,192.07,0,1
MCO,ALB,1/27/18 12:02,192.07,11405.6,1
FLL,ALB,1/27/18 12:55,229.52,0,1
FLL,ALB,1/27/18 12:55,229.52,14005.6,1
MCO,ALB,1/28/18 12:02,192.07,0,1
MCO,ALB,1/28/18 12:02,192.07,11405.6,1
FLL,ALB,1/28/18 12:55,219.65,0,1
FLL,ALB,1/28/18 12:55,219.65,13305.6,1
MCO,ALB,1/29/18 12:02,170.68,0,1
MCO,ALB,1/29/18 12:02,170.68,9905.6,1
FLL,ALB,1/29/18 12:55,144.77,0,1
FLL,ALB,1/29/18 12:55,144.77,8105.6,1
MCO,ALB,1/30/18 12:02,149.28,0,1
MCO,ALB,1/30/18 12:02,149.28,8405.6,1
FLL,ALB,1/30/18 12:55,104.35,0,1
FLL,ALB,1/30/18 12:55,104.35,5305.6,1
MCO,ALB,1/31/18 12:02,107.56,0,1
MCO,ALB,1/31/18 12:02,107.56,5505.6,1
FLL,ALB,1/31/18 12:55,104.35,0,1
FLL,ALB,1/31/18 12:55,104.35,5305.6,1
MCO,ALB,2/1/18 12:02,107.56,0,1
MCO,ALB,2/1/18 12:02,107.56,5505.6,1
FLL,ALB,2/1/18 12:55,112.68,0,1
FLL,ALB,2/1/18 12:55,112.68,5905.6,1
MCO,ALB,2/2/18 12:02,112.91,0,1
MCO,ALB,2/2/18 12:02,112.91,5905.6,1
FLL,ALB,2/2/18 12:55,112.68,0,1
FLL,ALB,2/2/18 12:55,112.68,5905.6,1
MCO,ALB,2/3/18 12:02,149.28,0,1
MCO,ALB,2/3/18 12:02,149.28,8405.6,1
FLL,ALB,2/3/18 12:55,171.75,0,1
FLL,ALB,2/3/18 12:55,171.75,10005.6,1
MCO,ALB,2/4/18 12:02,192.07,0,1
MCO,ALB,2/4/18 12:02,192.07,11405.6,1
FLL,ALB,2/4/18 12:55,251.75,0,1
FLL,ALB,2/4/18 12:55,251.75,15505.6,1
MCO,ALB,2/5/18 12:02,107.56,0,1
MCO,ALB,2/5/18 12:02,107.56,5505.6,1
FLL,ALB,2/5/18 12:55,118.26,0,1
FLL,ALB,2/5/18 12:55,118.26,6305.6,1
MCO,ALB,2/6/18 12:02,107.56,0,1
MCO,ALB,2/6/18 12:02,107.56,5505.6,1
FLL,ALB,2/6/18 12:55,104.35,0,1
FLL,ALB,2/6/18 12:55,104.35,5305.6,1
MCO,ALB,2/7/18 12:02,107.56,0,1
MCO,ALB,2/7/18 12:02,107.56,5505.6,1
FLL,ALB,2/7/18 12:55,104.35,0,1
FLL,ALB,2/7/18 12:55,104.35,5305.6,1
MCO,ALB,2/8/18 12:02,107.56,0,1
MCO,ALB,2/8/18 12:02,107.56,5505.6,1
FLL,ALB,2/8/18 12:55,112.68,0,1
FLL,ALB,2/8/18 12:55,112.68,5905.6,1
MCO,ALB,2/9/18 12:02,127.89,0,1
MCO,ALB,2/9/18 12:02,127.89,6905.6,1
FLL,ALB,2/9/18 12:55,112.68,0,1
FLL,ALB,2/9/18 12:55,112.68,5905.6,1
MCO,ALB,2/10/18 12:02,192.07,0,1
MCO,ALB,2/10/18 12:02,192.07,11405.6,1
FLL,ALB,2/10/18 12:55,171.75,0,1
FLL,ALB,2/10/18 12:55,171.75,10005.6,1
MCO,ALB,2/11/18 12:02,149.28,0,1
MCO,ALB,2/11/18 12:02,149.28,8405.6,1
FLL,ALB,2/11/18 12:55,251.75,0,1
FLL,ALB,2/11/18 12:55,251.75,15505.6,1
MCO,ALB,2/12/18 12:02,107.56,0,1
MCO,ALB,2/12/18 12:02,107.56,5505.6,1
FLL,ALB,2/12/18 12:55,144.77,0,1
FLL,ALB,2/12/18 12:55,144.77,8105.6,1
MCO,ALB,2/13/18 12:02,107.56,0,1
MCO,ALB,2/13/18 12:02,107.56,5505.6,1
FLL,ALB,2/13/18 12:55,104.35,0,1
FLL,ALB,2/13/18 12:55,104.35,5305.6,1
MCO,ALB,2/14/18 12:02,107.56,0,1
MCO,ALB,2/14/18 12:02,107.56,5505.6,1
FLL,ALB,2/14/18 12:55,104.35,0,1
FLL,ALB,2/14/18 12:55,104.35,5305.6,1
MCO,ALB,2/15/18 11:11,117.19,0,1
MCO,ALB,2/15/18 11:11,117.19,6205.6,1
FLL,ALB,2/15/18 12:08,112.68,0,1
FLL,ALB,2/15/18 12:08,112.68,5905.6,1
MCO,ALB,2/16/18 11:11,117.19,0,1
MCO,ALB,2/16/18 11:11,117.19,6205.6,1
FLL,ALB,2/16/18 12:08,122.54,0,1
FLL,ALB,2/16/18 12:08,122.54,6605.6,1
MCO,ALB,2/17/18 11:11,149.28,0,1
MCO,ALB,2/17/18 11:11,149.28,8405.6,1
FLL,ALB,2/17/18 12:08,203.48,0,1
FLL,ALB,2/17/18 12:08,203.48,12205.6,1
MCO,ALB,2/18/18 11:11,149.28,0,1
MCO,ALB,2/18/18 11:11,149.28,8405.6,1
FLL,ALB,2/18/18 12:08,206.66,0,1
FLL,ALB,2/18/18 12:08,206.66,12405.6,1
MCO,ALB,2/19/18 11:11,149.28,0,1
MCO,ALB,2/19/18 11:11,149.28,8405.6,1
FLL,ALB,2/19/18 12:08,144.77,0,1
FLL,ALB,2/19/18 12:08,144.77,8105.6,1
MCO,ALB,2/20/18 11:11,149.28,0,1
MCO,ALB,2/20/18 11:11,149.28,8405.6,1
FLL,ALB,2/20/18 12:08,144.77,0,1
FLL,ALB,2/20/18 12:08,144.77,8105.6,1
MCO,ALB,2/21/18 11:11,149.28,0,1
MCO,ALB,2/21/18 11:11,149.28,8405.6,1
FLL,ALB,2/21/18 12:08,112.68,0,1
FLL,ALB,2/21/18 12:08,112.68,5905.6,1
MCO,ALB,2/22/18 11:11,208.44,0,1
MCO,ALB,2/22/18 11:11,208.44,12505.6,1
FLL,ALB,2/22/18 12:08,238.78,0,1
FLL,ALB,2/22/18 12:08,238.78,14605.6,1
MCO,ALB,2/23/18 11:11,499.26,0,1
MCO,ALB,2/23/18 11:11,499.26,46405.6,1
FLL,ALB,2/23/18 12:08,278.53,0,1
FLL,ALB,2/23/18 12:08,278.53,17405.6,1
MCO,ALB,2/24/18 11:11,490.85,0,1
MCO,ALB,2/24/18 11:11,490.85,45605.6,1
FLL,ALB,2/24/18 12:08,427.05,0,1
FLL,ALB,2/24/18 12:08,427.05,35505.6,1
MCO,ALB,2/25/18 11:11,439.35,0,1
MCO,ALB,2/25/18 11:11,439.35,36605.6,1
FLL,ALB,2/25/18 12:08,434.29,0,1
FLL,ALB,2/25/18 12:08,434.29,36205.6,1
MCO,ALB,2/26/18 11:11,283.59,0,1
MCO,ALB,2/26/18 11:11,283.59,17705.6,1
FLL,ALB,2/26/18 12:08,374.38,0,1
FLL,ALB,2/26/18 12:08,374.38,28205.6,1
MCO,ALB,2/27/18 11:16,256.26,0,1
MCO,ALB,2/27/18 11:16,256.26,15805.6,1
FLL,ALB,2/27/18 13:52,187.56,0,1
FLL,ALB,2/27/18 13:52,187.56,11105.6,1
MCO,ALB,2/28/18 11:16,192.07,0,1
MCO,ALB,2/28/18 11:16,192.07,11405.6,1
FLL,ALB,2/28/18 13:52,144.77,0,1
FLL,ALB,2/28/18 13:52,144.77,8105.6,1
MCO,ALB,3/1/18 11:16,149.28,0,1
MCO,ALB,3/1/18 11:16,149.28,8405.6,1
FLL,ALB,3/1/18 13:52,112.68,0,1
FLL,ALB,3/1/18 13:52,112.68,5905.6,1
MCO,ALB,3/2/18 11:16,149.28,0,1
MCO,ALB,3/2/18 11:16,149.28,8405.6,1
FLL,ALB,3/2/18 13:52,112.68,0,1
FLL,ALB,3/2/18 13:52,112.68,5905.6,1
MCO,ALB,3/3/18 11:16,224.17,0,1
MCO,ALB,3/3/18 11:16,224.17,13605.6,1
FLL,ALB,3/3/18 13:52,187.56,0,1
FLL,ALB,3/3/18 13:52,187.56,11105.6,1
MCO,ALB,3/4/18 11:16,256.26,0,1
MCO,ALB,3/4/18 11:16,256.26,15805.6,1
FLL,ALB,3/4/18 13:52,251.75,0,1
FLL,ALB,3/4/18 13:52,251.75,15505.6,1
MCO,ALB,3/5/18 11:16,192.07,0,1
MCO,ALB,3/5/18 11:16,192.07,11405.6,1
FLL,ALB,3/5/18 13:52,144.77,0,1
FLL,ALB,3/5/18 13:52,144.77,8105.6,1
MCO,ALB,3/6/18 11:16,149.28,0,1
MCO,ALB,3/6/18 11:16,149.28,8405.6,1
FLL,ALB,3/6/18 13:52,144.77,0,1
FLL,ALB,3/6/18 13:52,144.77,8105.6,1
MCO,ALB,3/7/18 11:16,149.28,0,1
MCO,ALB,3/7/18 11:16,149.28,8405.6,1
FLL,ALB,3/7/18 13:52,112.68,0,1
FLL,ALB,3/7/18 13:52,112.68,5905.6,1
MCO,ALB,3/8/18 11:16,149.28,0,1
MCO,ALB,3/8/18 11:16,149.28,8405.6,1
FLL,ALB,3/8/18 13:52,112.68,0,1
FLL,ALB,3/8/18 13:52,112.68,5905.6,1
MCO,ALB,3/9/18 11:16,192.07,0,1
MCO,ALB,3/9/18 11:16,192.07,11405.6,1
FLL,ALB,3/9/18 13:52,187.56,0,1
FLL,ALB,3/9/18 13:52,187.56,11105.6,1
MCO,ALB,3/10/18 11:36,340.77,0,1
MCO,ALB,3/10/18 11:36,340.77,25405.6,1
FLL,ALB,3/10/18 13:52,337.33,0,1
FLL,ALB,3/10/18 13:52,337.33,25205.6,1
MCO,ALB,3/11/18 11:38,256.26,0,1
MCO,ALB,3/11/18 11:38,256.26,15805.6,1
FLL,ALB,3/11/18 13:52,337.33,0,1
FLL,ALB,3/11/18 13:52,337.33,25205.6,1
MCO,ALB,3/12/18 11:16,192.07,0,1
MCO,ALB,3/12/18 11:16,192.07,11405.6,1
FLL,ALB,3/12/18 13:52,251.75,0,1
FLL,ALB,3/12/18 13:52,251.75,15505.6,1
MCO,ALB,3/13/18 11:16,149.28,0,1
MCO,ALB,3/13/18 11:16,149.28,8405.6,1
FLL,ALB,3/13/18 13:52,112.68,0,1
FLL,ALB,3/13/18 13:52,112.68,5905.6,1
MCO,ALB,3/14/18 11:16,149.28,0,1
MCO,ALB,3/14/18 11:16,149.28,8405.6,1
FLL,ALB,3/14/18 13:52,112.68,0,1
FLL,ALB,3/14/18 13:52,112.68,5905.6,1
MCO,ALB,3/15/18 11:16,149.28,0,1
MCO,ALB,3/15/18 11:16,149.28,8405.6,1
FLL,ALB,3/15/18 13:52,122.54,0,1
FLL,ALB,3/15/18 13:52,122.54,6605.6,1
MCO,ALB,3/16/18 11:16,192.07,0,1
MCO,ALB,3/16/18 11:16,192.07,11405.6,1
FLL,ALB,3/16/18 13:52,187.56,0,1
FLL,ALB,3/16/18 13:52,187.56,11105.6,1
MCO,ALB,3/17/18 11:16,256.26,0,1
MCO,ALB,3/17/18 11:16,256.26,15805.6,1
FLL,ALB,3/17/18 13:52,337.33,0,1
FLL,ALB,3/17/18 13:52,337.33,25205.6,1
MCO,ALB,3/18/18 11:16,288.35,0,1
MCO,ALB,3/18/18 11:16,288.35,19505.6,1
FLL,ALB,3/18/18 13:52,390.82,0,1
FLL,ALB,3/18/18 13:52,390.82,32305.6,1
MCO,ALB,3/19/18 11:16,192.07,0,1
MCO,ALB,3/19/18 11:16,192.07,11405.6,1
FLL,ALB,3/19/18 13:52,187.56,0,1
FLL,ALB,3/19/18 13:52,187.56,11105.6,1
MCO,ALB,3/20/18 11:16,117.19,0,1
MCO,ALB,3/20/18 11:16,117.19,6205.6,1
FLL,ALB,3/20/18 13:52,144.77,0,1
FLL,ALB,3/20/18 13:52,144.77,8105.6,1
MCO,ALB,3/21/18 11:16,117.19,0,1
MCO,ALB,3/21/18 11:16,117.19,6205.6,1
FLL,ALB,3/21/18 13:52,112.68,0,1
FLL,ALB,3/21/18 13:52,112.68,5905.6,1
MCO,ALB,3/22/18 11:16,117.19,0,1
MCO,ALB,3/22/18 11:16,117.19,6205.6,1
FLL,ALB,3/22/18 13:52,112.68,0,1
FLL,ALB,3/22/18 13:52,112.68,5905.6,1
MCO,ALB,3/23/18 11:16,224.17,0,1
MCO,ALB,3/23/18 11:16,224.17,13605.6,1
FLL,ALB,3/23/18 13:52,112.68,0,1
FLL,ALB,3/23/18 13:52,112.68,5905.6,1
MCO,ALB,3/24/18 11:16,192.07,0,1
MCO,ALB,3/24/18 11:16,192.07,11405.6,1
FLL,ALB,3/24/18 13:52,219.65,0,1
FLL,ALB,3/24/18 13:52,219.65,13305.6,1
MCO,ALB,3/25/18 11:16,256.26,0,1
MCO,ALB,3/25/18 11:16,256.26,15805.6,1
FLL,ALB,3/25/18 13:52,283.84,0,1
FLL,ALB,3/25/18 13:52,283.84,19205.6,1
MCO,ALB,3/26/18 11:16,192.07,0,1
MCO,ALB,3/26/18 11:16,192.07,11405.6,1
FLL,ALB,3/26/18 13:52,144.77,0,1
FLL,ALB,3/26/18 13:52,144.77,8105.6,1
MCO,ALB,3/27/18 11:16,170.68,0,1
MCO,ALB,3/27/18 11:16,170.68,9905.6,1
FLL,ALB,3/27/18 13:52,166.18,0,1
FLL,ALB,3/27/18 13:52,166.18,9605.6,1
MCO,ALB,3/28/18 11:16,288.35,0,1
MCO,ALB,3/28/18 11:16,288.35,19505.6,1
FLL,ALB,3/28/18 13:52,112.68,0,1
FLL,ALB,3/28/18 13:52,112.68,5905.6,1
MCO,ALB,3/29/18 11:16,170.68,0,1
MCO,ALB,3/29/18 11:16,170.68,9905.6,1
FLL,ALB,3/29/18 13:52,122.54,0,1
FLL,ALB,3/29/18 13:52,122.54,6605.6,1
MCO,ALB,3/30/18 11:16,247.65,0,1
MCO,ALB,3/30/18 11:16,247.65,15205.6,1
FLL,ALB,3/30/18 13:52,166.18,0,1
FLL,ALB,3/30/18 13:52,166.18,9605.6,1
MCO,ALB,3/31/18 11:16,283.59,0,1
MCO,ALB,3/31/18 11:16,283.59,17705.6,1
FLL,ALB,3/31/18 13:52,242.6,0,1
FLL,ALB,3/31/18 13:52,242.6,14905.6,1
JFK,ANU,11/30/17 11:05,401.2,0,0
JFK,ANU,11/30/17 11:05,401.2,20043.1,0
JFK,ANU,12/3/17 11:05,356.2,0,0
JFK,ANU,12/3/17 11:05,356.2,16743.1,0
JFK,ANU,12/5/17 11:05,356.2,0,0
JFK,ANU,12/5/17 11:05,356.2,16743.1,0
JFK,ANU,12/7/17 11:05,316.2,0,0
JFK,ANU,12/7/17 11:05,316.2,13843.1,0
JFK,ANU,12/10/17 11:05,286.2,0,0
JFK,ANU,12/10/17 11:05,286.2,11543.1,0
JFK,ANU,12/12/17 11:05,286.2,0,0
JFK,ANU,12/12/17 11:05,286.2,11543.1,0
JFK,ANU,12/14/17 11:08,316.2,0,0
JFK,ANU,12/14/17 11:08,316.2,13843.1,0
JFK,ANU,12/17/17 11:08,401.2,0,0
JFK,ANU,12/17/17 11:08,401.2,20043.1,0
JFK,ANU,12/19/17 11:08,401.2,0,0
JFK,ANU,12/19/17 11:08,401.2,20043.1,0
JFK,ANU,12/21/17 11:08,489.2,0,0
JFK,ANU,12/21/17 11:08,489.2,28743.1,0
JFK,ANU,12/24/17 11:08,551.2,0,0
JFK,ANU,12/24/17 11:08,551.2,36643.1,0
JFK,ANU,12/26/17 11:08,551.2,0,0
JFK,ANU,12/26/17 11:08,551.2,36643.1,0
JFK,ANU,12/28/17 11:08,401.2,0,0
JFK,ANU,12/28/17 11:08,401.2,20043.1,0
JFK,ANU,12/31/17 11:08,256.2,0,0
JFK,ANU,12/31/17 11:08,256.2,9343.1,0
JFK,ANU,1/2/18 11:08,256.2,0,0
JFK,ANU,1/2/18 11:08,256.2,9343.1,0
JFK,ANU,1/4/18 9:30,211.2,0,0
JFK,ANU,1/4/18 9:30,211.2,6043.1,0
JFK,ANU,1/7/18 9:30,211.2,0,0
JFK,ANU,1/7/18 9:30,211.2,6043.1,0
JFK,ANU,1/9/18 9:30,231.2,0,0
JFK,ANU,1/9/18 9:30,231.2,7543.1,0
JFK,ANU,1/11/18 9:30,286.2,0,0
JFK,ANU,1/11/18 9:30,286.2,11543.1,0
JFK,ANU,1/14/18 9:30,211.2,0,0
JFK,ANU,1/14/18 9:30,211.2,6043.1,0
JFK,ANU,1/16/18 9:30,211.2,0,0
JFK,ANU,1/16/18 9:30,211.2,6043.1,0
JFK,ANU,1/18/18 9:30,401.2,0,0
JFK,ANU,1/18/18 9:30,401.2,20043.1,0
JFK,ANU,1/21/18 9:30,211.2,0,0
JFK,ANU,1/21/18 9:30,211.2,6043.1,0
JFK,ANU,1/23/18 9:30,211.2,0,0
JFK,ANU,1/23/18 9:30,211.2,6043.1,0
JFK,ANU,1/25/18 9:30,229.2,0,0
JFK,ANU,1/25/18 9:30,229.2,7343.1,0
JFK,ANU,1/28/18 9:30,211.2,0,0
JFK,ANU,1/28/18 9:30,211.2,6043.1,0
JFK,ANU,1/30/18 9:30,211.2,0,0
JFK,ANU,1/30/18 9:30,211.2,6043.1,0
JFK,ANU,2/1/18 9:30,211.2,0,0
JFK,ANU,2/1/18 9:30,211.2,6043.1,0
JFK,ANU,2/4/18 8:48,211.2,0,0
JFK,ANU,2/4/18 8:48,211.2,6043.1,0
JFK,ANU,2/6/18 9:30,211.2,0,0
JFK,ANU,2/6/18 9:30,211.2,6043.1,0
JFK,ANU,2/8/18 9:30,229.2,0,0
JFK,ANU,2/8/18 9:30,229.2,7343.1,0
JFK,ANU,2/11/18 9:30,211.2,0,0
JFK,ANU,2/11/18 9:30,211.2,6043.1,0
JFK,ANU,2/13/18 9:30,211.2,0,0
JFK,ANU,2/13/18 9:30,211.2,6043.1,0
JFK,ANU,2/15/18 7:50,401.2,0,0
JFK,ANU,2/15/18 7:50,401.2,20043.1,0
JFK,ANU,2/18/18 7:50,470.2,0,0
JFK,ANU,2/18/18 7:50,470.2,27243.1,0
JFK,ANU,2/20/18 7:50,211.2,0,0
JFK,ANU,2/20/18 7:50,211.2,6043.1,0
JFK,ANU,2/22/18 7:50,211.2,0,0
JFK,ANU,2/22/18 7:50,211.2,6043.1,0
JFK,ANU,2/25/18 7:50,211.2,0,0
JFK,ANU,2/25/18 7:50,211.2,6043.1,0
JFK,ANU,2/27/18 7:07,211.2,0,0
JFK,ANU,2/27/18 7:07,211.2,6043.1,0
JFK,ANU,3/1/18 7:07,211.2,0,0
JFK,ANU,3/1/18 7:07,211.2,6043.1,0
JFK,ANU,3/4/18 7:07,211.2,0,0
JFK,ANU,3/4/18 7:07,211.2,6043.1,0
JFK,ANU,3/6/18 7:07,211.2,0,0
JFK,ANU,3/6/18 7:07,211.2,6043.1,0
JFK,ANU,3/8/18 7:07,211.2,0,0
JFK,ANU,3/8/18 7:07,211.2,6043.1,0
JFK,ANU,3/11/18 7:50,211.2,0,0
JFK,ANU,3/11/18 7:50,211.2,6043.1,0
JFK,ANU,3/13/18 7:50,211.2,0,0
JFK,ANU,3/13/18 7:50,211.2,6043.1,0
JFK,ANU,3/15/18 7:50,211.2,0,0
JFK,ANU,3/15/18 7:50,211.2,6043.1,0
JFK,ANU,3/18/18 7:50,211.2,0,0
JFK,ANU,3/18/18 7:50,211.2,6043.1,0
JFK,ANU,3/20/18 7:50,211.2,0,0
JFK,ANU,3/20/18 7:50,211.2,6043.1,0
JFK,ANU,3/22/18 7:50,356.2,0,0
JFK,ANU,3/22/18 7:50,356.2,16743.1,0
JFK,ANU,3/25/18 7:50,356.2,0,0
JFK,ANU,3/25/18 7:50,356.2,16743.1,0
JFK,ANU,3/27/18 7:50,286.2,0,0
JFK,ANU,3/27/18 7:50,286.2,11543.1,0
JFK,ANU,3/29/18 7:50,286.2,0,0
JFK,ANU,3/29/18 7:50,286.2,11543.1,0
BOS,ATL,11/29/17 21:00,249.84,0,1
BOS,ATL,11/29/17 21:00,249.84,18005.6,1
BOS,ATL,11/30/17 8:42,249.84,0,1
BOS,ATL,11/30/17 8:42,249.84,18005.6,1
BOS,ATL,12/1/17 6:20,249.84,0,1
BOS,ATL,12/1/17 6:20,249.84,18005.6,1
BOS,ATL,12/2/17 21:00,212.4,0,1
BOS,ATL,12/2/17 21:00,212.4,13805.6,1
BOS,ATL,12/3/17 13:55,212.4,0,1
BOS,ATL,12/3/17 13:55,212.4,13805.6,1
BOS,ATL,12/4/17 13:55,212.4,0,1
BOS,ATL,12/4/17 13:55,212.4,13805.6,1
BOS,ATL,12/5/17 16:16,212.4,0,1
BOS,ATL,12/5/17 16:16,212.4,13805.6,1
BOS,ATL,12/6/17 13:55,64.77,0,1
BOS,ATL,12/6/17 13:55,64.77,2605.6,1
BOS,ATL,12/7/17 6:20,105.42,0,1
BOS,ATL,12/7/17 6:20,105.42,5405.6,1
BOS,ATL,12/8/17 16:16,105.42,0,1
BOS,ATL,12/8/17 16:16,105.42,5405.6,1
BOS,ATL,12/9/17 21:00,64.77,0,1
BOS,ATL,12/9/17 21:00,64.77,2605.6,1
BOS,ATL,12/10/17 16:16,105.42,0,1
BOS,ATL,12/10/17 16:16,105.42,5405.6,1
BOS,ATL,12/11/17 21:00,64.77,0,1
BOS,ATL,12/11/17 21:00,64.77,2605.6,1
BOS,ATL,12/12/17 8:42,64.77,0,1
BOS,ATL,12/12/17 8:42,64.77,2605.6,1
BOS,ATL,12/13/17 21:00,64.77,0,1
BOS,ATL,12/13/17 21:00,64.77,2605.6,1
BOS,ATL,12/14/17 8:46,64.77,0,1
BOS,ATL,12/14/17 8:46,64.77,2605.6,1
BOS,ATL,12/15/17 15:55,70.12,0,1
BOS,ATL,12/15/17 15:55,70.12,2905.6,1
BOS,ATL,12/16/17 20:50,64.77,0,1
BOS,ATL,12/16/17 20:50,64.77,2605.6,1
BOS,ATL,12/17/17 13:32,64.77,0,1
BOS,ATL,12/17/17 13:32,64.77,2605.6,1
BOS,ATL,12/18/17 8:46,64.77,0,1
BOS,ATL,12/18/17 8:46,64.77,2605.6,1
BOS,ATL,12/19/17 6:22,105.42,0,1
BOS,ATL,12/19/17 6:22,105.42,5405.6,1
BOS,ATL,12/20/17 15:55,171.95,0,1
BOS,ATL,12/20/17 15:55,171.95,10005.6,1
BOS,ATL,12/21/17 6:22,201.37,0,1
BOS,ATL,12/21/17 6:22,201.37,12005.6,1
BOS,ATL,12/22/17 15:55,240,0,1
BOS,ATL,12/22/17 15:55,240,15905.6,1
BOS,ATL,12/23/17 20:50,240,0,1
BOS,ATL,12/23/17 20:50,240,15905.6,1
BOS,ATL,12/24/17 15:55,201.37,0,1
BOS,ATL,12/24/17 15:55,201.37,12005.6,1
BOS,ATL,12/25/17 6:22,137.52,0,1
BOS,ATL,12/25/17 6:22,137.52,7605.6,1
BOS,ATL,12/26/17 6:22,240,0,1
BOS,ATL,12/26/17 6:22,240,15905.6,1
BOS,ATL,12/27/17 6:22,201.37,0,1
BOS,ATL,12/27/17 6:22,201.37,12005.6,1
BOS,ATL,12/28/17 20:50,171.95,0,1
BOS,ATL,12/28/17 20:50,171.95,10005.6,1
BOS,ATL,12/29/17 13:32,137.52,0,1
BOS,ATL,12/29/17 13:32,137.52,7605.6,1
BOS,ATL,12/30/17 6:00,171.95,0,1
BOS,ATL,12/30/17 6:00,171.95,10005.6,1
BOS,ATL,12/31/17 20:50,137.52,0,1
BOS,ATL,12/31/17 20:50,137.52,7605.6,1
BOS,ATL,1/1/18 6:22,97.95,0,1
BOS,ATL,1/1/18 6:22,97.95,4905.6,1
BOS,ATL,1/2/18 20:50,97.95,0,1
BOS,ATL,1/2/18 20:50,97.95,4905.6,1
BOS,ATL,1/3/18 6:22,97.95,0,1
BOS,ATL,1/3/18 6:22,97.95,4905.6,1
BOS,ATL,1/4/18 9:01,64.77,0,1
BOS,ATL,1/4/18 9:01,64.77,2605.6,1
BOS,ATL,1/5/18 16:07,64.77,0,1
BOS,ATL,1/5/18 16:07,64.77,2605.6,1
BOS,ATL,1/6/18 6:00,64.77,0,1
BOS,ATL,1/6/18 6:00,64.77,2605.6,1
BOS,ATL,1/7/18 18:55,64.77,0,1
BOS,ATL,1/7/18 18:55,64.77,2605.6,1
BOS,ATL,1/8/18 16:07,64.77,0,1
BOS,ATL,1/8/18 16:07,64.77,2605.6,1
BOS,ATL,1/9/18 18:55,64.77,0,1
BOS,ATL,1/9/18 18:55,64.77,2605.6,1
BOS,ATL,1/10/18 18:55,64.77,0,1
BOS,ATL,1/10/18 18:55,64.77,2605.6,1
BOS,ATL,1/11/18 13:25,64.77,0,1
BOS,ATL,1/11/18 13:25,64.77,2605.6,1
BOS,ATL,1/12/18 6:00,64.77,0,1
BOS,ATL,1/12/18 6:00,64.77,2605.6,1
BOS,ATL,1/13/18 13:25,64.77,0,1
BOS,ATL,1/13/18 13:25,64.77,2605.6,1
BOS,ATL,1/14/18 9:01,64.77,0,1
BOS,ATL,1/14/18 9:01,64.77,2605.6,1
BOS,ATL,1/15/18 16:07,64.77,0,1
BOS,ATL,1/15/18 16:07,64.77,2605.6,1
BOS,ATL,1/16/18 16:07,64.77,0,1
BOS,ATL,1/16/18 16:07,64.77,2605.6,1
BOS,ATL,1/17/18 6:00,64.77,0,1
BOS,ATL,1/17/18 6:00,64.77,2605.6,1
BOS,ATL,1/18/18 16:07,64.77,0,1
BOS,ATL,1/18/18 16:07,64.77,2605.6,1
BOS,ATL,1/19/18 16:07,64.77,0,1
BOS,ATL,1/19/18 16:07,64.77,2605.6,1
BOS,ATL,1/20/18 6:00,64.77,0,1
BOS,ATL,1/20/18 6:00,64.77,2605.6,1
BOS,ATL,1/21/18 13:25,64.77,0,1
BOS,ATL,1/21/18 13:25,64.77,2605.6,1
BOS,ATL,1/22/18 18:55,64.77,0,1
BOS,ATL,1/22/18 18:55,64.77,2605.6,1
BOS,ATL,1/23/18 9:01,64.77,0,1
BOS,ATL,1/23/18 9:01,64.77,2605.6,1
BOS,ATL,1/24/18 9:01,64.77,0,1
BOS,ATL,1/24/18 9:01,64.77,2605.6,1
BOS,ATL,1/25/18 16:07,64.77,0,1
BOS,ATL,1/25/18 16:07,64.77,2605.6,1
BOS,ATL,1/26/18 6:00,64.77,0,1
BOS,ATL,1/26/18 6:00,64.77,2605.6,1
BOS,ATL,1/27/18 6:00,64.77,0,1
BOS,ATL,1/27/18 6:00,64.77,2605.6,1
BOS,ATL,1/28/18 18:55,64.77,0,1
